Sale_ID,Date,Units,Store_Name,Store_City,Store_Location,Product_Name,Product_Category,Product_Cost,Product_Price,Stock_On_Hand
4031,1/5/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,16
4032,1/5/2022,1,Maven Toys Guadalajara 2,Guadalajara,Commercial,Dart Gun,Sports & Outdoors,11.99,15.99,8
4033,1/5/2022,3,Maven Toys Campeche 1,Campeche,Downtown,Glass Marbles,Games,5.99,10.99,4
4034,1/5/2022,1,Maven Toys Toluca 1,Toluca,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,27
4035,1/5/2022,2,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Action Figure,Toys,9.99,15.99,24
4036,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Toy Robot,Electronics,20.99,25.99,18
4037,1/5/2022,1,Maven Toys Toluca 1,Toluca,Downtown,Toy Robot,Electronics,20.99,25.99,11
4038,1/5/2022,1,Maven Toys Puebla 1,Puebla,Commercial,Lego Bricks,Toys,34.99,39.99,19
4039,1/5/2022,1,Maven Toys Guanajuato 1,Guanajuato,Downtown,Deck Of Cards,Games,3.99,6.99,57
4040,1/5/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Colorbuds,Electronics,6.99,14.99,27
4041,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Deck Of Cards,Games,3.99,6.99,32
4042,1/5/2022,3,Maven Toys Campeche 2,Campeche,Commercial,Colorbuds,Electronics,6.99,14.99,23
4043,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Deck Of Cards,Games,3.99,6.99,32
4044,1/5/2022,2,Maven Toys Campeche 1,Campeche,Downtown,Colorbuds,Electronics,6.99,14.99,24
4045,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Toy Robot,Electronics,20.99,25.99,18
4046,1/5/2022,3,Maven Toys Campeche 2,Campeche,Commercial,Colorbuds,Electronics,6.99,14.99,23
4047,1/5/2022,1,Maven Toys Monterrey 2,Monterrey,Downtown,Dino Egg,Toys,9.99,10.99,0
4048,1/5/2022,2,Maven Toys Campeche 1,Campeche,Downtown,Dino Egg,Toys,9.99,10.99,10
4049,1/5/2022,1,Maven Toys Puebla 2,Puebla,Downtown,Action Figure,Toys,9.99,15.99,6
4050,1/5/2022,1,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Lego Bricks,Toys,34.99,39.99,6
4051,1/5/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,Colorbuds,Electronics,6.99,14.99,8
4052,1/5/2022,1,Maven Toys Puebla 3,Puebla,Residential,PlayDoh Toolkit,Art & Crafts,3.99,4.99,24
4053,1/5/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Dino Egg,Toys,9.99,10.99,50
4054,1/5/2022,1,Maven Toys Monterrey 2,Monterrey,Downtown,Rubik's Cube,Games,17.99,19.99,27
4055,1/5/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Action Figure,Toys,9.99,15.99,11
4056,1/5/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,16
4057,1/5/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Glass Marbles,Games,5.99,10.99,11
4058,1/5/2022,1,Maven Toys Villahermosa 1,Villahermosa,Downtown,Deck Of Cards,Games,3.99,6.99,68
4059,1/5/2022,1,Maven Toys Santiago 1,Santiago,Downtown,Rubik's Cube,Games,17.99,19.99,49
4060,1/5/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Glass Marbles,Games,5.99,10.99,110
4061,1/5/2022,1,Maven Toys Mexicali 2,Mexicali,Downtown,Deck Of Cards,Games,3.99,6.99,66
4062,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Colorbuds,Electronics,6.99,14.99,17
4063,1/5/2022,1,Maven Toys Puebla 2,Puebla,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,10
4064,1/5/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Glass Marbles,Games,5.99,10.99,110
4065,1/5/2022,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,Dino Egg,Toys,9.99,10.99,4
4066,1/5/2022,1,Maven Toys Toluca 2,Toluca,Commercial,PlayDoh Can,Art & Crafts,1.99,2.99,13
4067,1/5/2022,1,Maven Toys Guanajuato 3,Guanajuato,Residential,Dino Egg,Toys,9.99,10.99,7
4068,1/5/2022,1,Maven Toys Monterrey 2,Monterrey,Downtown,Nerf Gun,Sports & Outdoors,14.99,19.99,25
4069,1/5/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Lego Bricks,Toys,34.99,39.99,11
4070,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
4071,1/5/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Dart Gun,Sports & Outdoors,11.99,15.99,13
4072,1/5/2022,1,Maven Toys Pachuca 1,Pachuca,Downtown,Classic Dominoes,Games,7.99,9.99,10
4073,1/5/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Glass Marbles,Games,5.99,10.99,11
4074,1/5/2022,2,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Action Figure,Toys,9.99,15.99,24
4075,1/5/2022,1,Maven Toys Guanajuato 3,Guanajuato,Residential,Classic Dominoes,Games,7.99,9.99,3
4076,1/5/2022,1,Maven Toys Guanajuato 3,Guanajuato,Residential,Dino Egg,Toys,9.99,10.99,7
4077,1/5/2022,1,Maven Toys Puebla 1,Puebla,Commercial,Action Figure,Toys,9.99,15.99,5
4078,1/5/2022,1,Maven Toys Monterrey 1,Monterrey,Residential,Colorbuds,Electronics,6.99,14.99,6
4079,1/5/2022,1,Maven Toys Guanajuato 1,Guanajuato,Downtown,Deck Of Cards,Games,3.99,6.99,57
4080,1/5/2022,1,Maven Toys Monterrey 2,Monterrey,Downtown,Deck Of Cards,Games,3.99,6.99,46
4081,1/5/2022,1,Maven Toys Saltillo 2,Saltillo,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,40
4082,1/5/2022,1,Maven Toys Puebla 1,Puebla,Commercial,Action Figure,Toys,9.99,15.99,5
4083,1/5/2022,3,Maven Toys Campeche 1,Campeche,Downtown,Glass Marbles,Games,5.99,10.99,4
4084,1/5/2022,1,Maven Toys Puebla 3,Puebla,Residential,PlayDoh Toolkit,Art & Crafts,3.99,4.99,24
4085,1/5/2022,1,Maven Toys Oaxaca 1,Oaxaca,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,18
4086,1/5/2022,1,Maven Toys Puebla 3,Puebla,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,17
4087,1/5/2022,1,Maven Toys Puebla 3,Puebla,Residential,PlayDoh Toolkit,Art & Crafts,3.99,4.99,24
4088,1/5/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,Animal Figures,Toys,9.99,12.99,16
4089,1/5/2022,1,Maven Toys Toluca 1,Toluca,Downtown,Toy Robot,Electronics,20.99,25.99,11
4090,1/5/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,13
4091,1/5/2022,3,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Colorbuds,Electronics,6.99,14.99,31
4092,1/5/2022,1,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,28
4093,1/5/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Colorbuds,Electronics,6.99,14.99,27
4094,1/5/2022,1,Maven Toys Guanajuato 1,Guanajuato,Downtown,Deck Of Cards,Games,3.99,6.99,57
4095,1/5/2022,3,Maven Toys Campeche 1,Campeche,Downtown,Glass Marbles,Games,5.99,10.99,4
4096,1/5/2022,4,Maven Toys Pachuca 1,Pachuca,Downtown,Rubik's Cube,Games,17.99,19.99,13
4097,1/5/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,13
4098,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Toy Robot,Electronics,20.99,25.99,18
4099,1/5/2022,1,Maven Toys Puebla 1,Puebla,Commercial,Colorbuds,Electronics,6.99,14.99,11
4100,1/5/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Deck Of Cards,Games,3.99,6.99,73
4101,1/5/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,4
4102,1/5/2022,1,Maven Toys Mexicali 2,Mexicali,Downtown,Deck Of Cards,Games,3.99,6.99,66
4103,1/5/2022,2,Maven Toys Campeche 2,Campeche,Commercial,Colorbuds,Electronics,6.99,14.99,23
4104,1/5/2022,3,Maven Toys Campeche 1,Campeche,Downtown,Dino Egg,Toys,9.99,10.99,10
4105,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
4106,1/5/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,19
4107,1/5/2022,1,Maven Toys Zacatecas 1,Zacatecas,Downtown,Colorbuds,Electronics,6.99,14.99,4
4108,1/5/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Rubik's Cube,Games,17.99,19.99,28
4109,1/5/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,10
4110,1/5/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Glass Marbles,Games,5.99,10.99,110
4111,1/5/2022,2,Maven Toys Campeche 1,Campeche,Downtown,Glass Marbles,Games,5.99,10.99,4
4112,1/5/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Action Figure,Toys,9.99,15.99,15
4113,1/5/2022,2,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Deck Of Cards,Games,3.99,6.99,129
4114,1/5/2022,1,Maven Toys Campeche 2,Campeche,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,11
4115,1/5/2022,1,Maven Toys Monterrey 1,Monterrey,Residential,Colorbuds,Electronics,6.99,14.99,6
4116,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Classic Dominoes,Games,7.99,9.99,4
4117,1/5/2022,1,Maven Toys Guanajuato 1,Guanajuato,Downtown,Deck Of Cards,Games,3.99,6.99,57
4118,1/5/2022,1,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Colorbuds,Electronics,6.99,14.99,41
4119,1/5/2022,1,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,Action Figure,Toys,9.99,15.99,11
4120,1/5/2022,1,Maven Toys Mexicali 2,Mexicali,Downtown,Deck Of Cards,Games,3.99,6.99,66
4121,1/5/2022,2,Maven Toys Chihuahua 1,Chihuahua,Commercial,Dino Egg,Toys,9.99,10.99,9
4122,1/5/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Dart Gun,Sports & Outdoors,11.99,15.99,13
4123,1/5/2022,3,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Action Figure,Toys,9.99,15.99,24
4124,1/5/2022,4,Maven Toys Pachuca 1,Pachuca,Downtown,Rubik's Cube,Games,17.99,19.99,13
4125,1/5/2022,3,Maven Toys Campeche 1,Campeche,Downtown,Dino Egg,Toys,9.99,10.99,10
4126,1/5/2022,1,Maven Toys Toluca 2,Toluca,Commercial,PlayDoh Can,Art & Crafts,1.99,2.99,13
4127,1/5/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Glass Marbles,Games,5.99,10.99,110
4128,1/5/2022,2,Maven Toys Monterrey 4,Monterrey,Commercial,PlayDoh Toolkit,Art & Crafts,3.99,4.99,36
4129,1/5/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,PlayDoh Toolkit,Art & Crafts,3.99,4.99,33
4130,1/5/2022,1,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Deck Of Cards,Games,3.99,6.99,84
4131,1/5/2022,1,Maven Toys Zacatecas 1,Zacatecas,Downtown,Animal Figures,Toys,9.99,12.99,2
4132,1/5/2022,1,Maven Toys Villahermosa 1,Villahermosa,Downtown,Deck Of Cards,Games,3.99,6.99,68
4133,1/5/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,19
4134,1/5/2022,1,Maven Toys Campeche 1,Campeche,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,68
4135,1/5/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Colorbuds,Electronics,6.99,14.99,54
4136,1/5/2022,3,Maven Toys Campeche 1,Campeche,Downtown,Glass Marbles,Games,5.99,10.99,4
4137,1/5/2022,1,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,Action Figure,Toys,9.99,15.99,11
4138,1/5/2022,2,Maven Toys Campeche 1,Campeche,Downtown,Glass Marbles,Games,5.99,10.99,4
4139,1/5/2022,1,Maven Toys Puebla 3,Puebla,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,17
4140,1/5/2022,3,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Deck Of Cards,Games,3.99,6.99,129
4141,1/5/2022,4,Maven Toys Pachuca 1,Pachuca,Downtown,Rubik's Cube,Games,17.99,19.99,13
4142,1/5/2022,2,Maven Toys Campeche 1,Campeche,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,3
4143,1/5/2022,1,Maven Toys Mexicali 2,Mexicali,Downtown,Lego Bricks,Toys,34.99,39.99,47
4144,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
4145,1/5/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Action Figure,Toys,9.99,15.99,15
4146,1/5/2022,1,Maven Toys Santiago 1,Santiago,Downtown,Colorbuds,Electronics,6.99,14.99,10
4147,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,PlayDoh Can,Art & Crafts,1.99,2.99,6
4148,1/5/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Kids Makeup Kit,Art & Crafts,13.99,19.99,13
4149,1/5/2022,1,Maven Toys Xalapa 2,Xalapa,Downtown,Rubik's Cube,Games,17.99,19.99,19
4150,1/5/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Action Figure,Toys,9.99,15.99,11
4151,1/5/2022,2,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,6
4152,1/5/2022,1,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,Action Figure,Toys,9.99,15.99,11
4153,1/5/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,10
4154,1/5/2022,1,Maven Toys Guanajuato 1,Guanajuato,Downtown,Deck Of Cards,Games,3.99,6.99,57
4155,1/5/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Rubik's Cube,Games,17.99,19.99,28
4156,1/5/2022,1,Maven Toys Santiago 1,Santiago,Downtown,Colorbuds,Electronics,6.99,14.99,10
4157,1/5/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Rubik's Cube,Games,17.99,19.99,28
4158,1/5/2022,1,Maven Toys Durango 1,Durango,Downtown,Toy Robot,Electronics,20.99,25.99,7
4159,1/5/2022,1,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,16
4160,1/5/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Dart Gun,Sports & Outdoors,11.99,15.99,13
4161,1/5/2022,1,Maven Toys Campeche 2,Campeche,Commercial,PlayDoh Toolkit,Art & Crafts,3.99,4.99,8
4162,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Toy Robot,Electronics,20.99,25.99,18
4163,1/5/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Action Figure,Toys,9.99,15.99,11
4164,1/5/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Kids Makeup Kit,Art & Crafts,13.99,19.99,13
4165,1/5/2022,1,Maven Toys Merida 1,Merida,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,29
4166,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
4167,1/5/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,16
4168,1/5/2022,3,Maven Toys Monterrey 4,Monterrey,Commercial,PlayDoh Toolkit,Art & Crafts,3.99,4.99,36
4169,1/5/2022,2,Maven Toys Chihuahua 1,Chihuahua,Commercial,Dino Egg,Toys,9.99,10.99,9
4170,1/5/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Rubik's Cube,Games,17.99,19.99,28
4171,1/5/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,19
4172,1/5/2022,1,Maven Toys Culiacan 1,Culiacan,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,37
4173,1/5/2022,1,Maven Toys Oaxaca 1,Oaxaca,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,18
4174,1/5/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Lego Bricks,Toys,34.99,39.99,11
4175,1/5/2022,1,Maven Toys Mexicali 2,Mexicali,Downtown,Deck Of Cards,Games,3.99,6.99,66
4176,1/5/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Deck Of Cards,Games,3.99,6.99,29
4177,1/5/2022,1,Maven Toys Puebla 1,Puebla,Commercial,Lego Bricks,Toys,34.99,39.99,19
4178,1/5/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,Colorbuds,Electronics,6.99,14.99,8
4179,1/5/2022,1,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Deck Of Cards,Games,3.99,6.99,84
4180,1/5/2022,1,Maven Toys Merida 1,Merida,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,29
4181,1/5/2022,1,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,28
4182,1/5/2022,1,Maven Toys Santiago 1,Santiago,Downtown,Action Figure,Toys,9.99,15.99,7
4183,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Toy Robot,Electronics,20.99,25.99,6
4184,1/5/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,PlayDoh Toolkit,Art & Crafts,3.99,4.99,33
4185,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Colorbuds,Electronics,6.99,14.99,17
4186,1/5/2022,1,Maven Toys Monterrey 2,Monterrey,Downtown,Deck Of Cards,Games,3.99,6.99,46
4187,1/5/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Colorbuds,Electronics,6.99,14.99,11
4188,1/5/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Action Figure,Toys,9.99,15.99,21
4189,1/5/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,24
4190,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
4191,1/5/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
4192,1/5/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,13
4193,1/5/2022,1,Maven Toys Toluca 1,Toluca,Downtown,Toy Robot,Electronics,20.99,25.99,11
4194,1/5/2022,1,Maven Toys Xalapa 2,Xalapa,Downtown,Rubik's Cube,Games,17.99,19.99,19
4195,1/5/2022,1,Maven Toys Campeche 2,Campeche,Commercial,PlayDoh Toolkit,Art & Crafts,3.99,4.99,8
4196,1/5/2022,4,Maven Toys Pachuca 1,Pachuca,Downtown,Rubik's Cube,Games,17.99,19.99,13
4197,1/5/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Action Figure,Toys,9.99,15.99,15
4198,1/5/2022,2,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Action Figure,Toys,9.99,15.99,24
4199,1/5/2022,1,Maven Toys Xalapa 1,Xalapa,Commercial,Colorbuds,Electronics,6.99,14.99,17
4200,1/5/2022,1,Maven Toys Campeche 1,Campeche,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,68
4201,1/5/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Lego Bricks,Toys,34.99,39.99,11
4202,1/5/2022,2,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Action Figure,Toys,9.99,15.99,24
4203,1/5/2022,1,Maven Toys Merida 1,Merida,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,29
4204,1/5/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,13
4205,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
4206,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Colorbuds,Electronics,6.99,14.99,17
4207,1/5/2022,3,Maven Toys Campeche 1,Campeche,Downtown,Dino Egg,Toys,9.99,10.99,10
4208,1/5/2022,1,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,Action Figure,Toys,9.99,15.99,11
4209,1/5/2022,1,Maven Toys Santiago 1,Santiago,Downtown,Colorbuds,Electronics,6.99,14.99,10
4210,1/5/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,24
4211,1/5/2022,1,Maven Toys Monterrey 1,Monterrey,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,14
4212,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Colorbuds,Electronics,6.99,14.99,8
4213,1/5/2022,2,Maven Toys Campeche 1,Campeche,Downtown,Colorbuds,Electronics,6.99,14.99,24
4214,1/5/2022,3,Maven Toys Guadalajara 3,Guadalajara,Airport,Dinosaur Figures,Toys,10.99,14.99,55
4215,1/5/2022,3,Maven Toys Campeche 2,Campeche,Commercial,Colorbuds,Electronics,6.99,14.99,23
4216,1/5/2022,1,Maven Toys Monterrey 1,Monterrey,Residential,Animal Figures,Toys,9.99,12.99,6
4217,1/5/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,10
4218,1/5/2022,1,Maven Toys Puebla 1,Puebla,Commercial,Colorbuds,Electronics,6.99,14.99,11
4219,1/5/2022,1,Maven Toys Xalapa 1,Xalapa,Commercial,Colorbuds,Electronics,6.99,14.99,17
4220,1/5/2022,2,Maven Toys Toluca 1,Toluca,Downtown,Colorbuds,Electronics,6.99,14.99,16
4221,1/5/2022,1,Maven Toys Monterrey 2,Monterrey,Downtown,Rubik's Cube,Games,17.99,19.99,27
4222,1/5/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Deck Of Cards,Games,3.99,6.99,29
4223,1/5/2022,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,Dino Egg,Toys,9.99,10.99,4
4224,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
4225,1/5/2022,1,Maven Toys Puebla 1,Puebla,Commercial,Colorbuds,Electronics,6.99,14.99,11
4226,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Toy Robot,Electronics,20.99,25.99,6
4227,1/5/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Kids Makeup Kit,Art & Crafts,13.99,19.99,13
4228,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
4229,1/5/2022,4,Maven Toys Culiacan 1,Culiacan,Downtown,Colorbuds,Electronics,6.99,14.99,23
4230,1/5/2022,3,Maven Toys Campeche 1,Campeche,Downtown,Dino Egg,Toys,9.99,10.99,10
4231,1/5/2022,1,Maven Toys Monterrey 1,Monterrey,Residential,Colorbuds,Electronics,6.99,14.99,6
4232,1/5/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,16
4233,1/5/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Colorbuds,Electronics,6.99,14.99,11
4234,1/5/2022,6,Maven Toys Hermosillo 1,Hermosillo,Residential,Colorbuds,Electronics,6.99,14.99,65
4235,1/5/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Action Figure,Toys,9.99,15.99,13
4236,1/5/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,13
4237,1/5/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,Colorbuds,Electronics,6.99,14.99,8
4238,1/5/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Rubik's Cube,Games,17.99,19.99,28
4239,1/5/2022,1,Maven Toys Toluca 1,Toluca,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,27
4240,1/5/2022,1,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,16
4241,1/5/2022,3,Maven Toys Chihuahua 1,Chihuahua,Commercial,Dino Egg,Toys,9.99,10.99,9
4242,1/5/2022,3,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Action Figure,Toys,9.99,15.99,24
4243,1/5/2022,2,Maven Toys Campeche 1,Campeche,Downtown,Dino Egg,Toys,9.99,10.99,10
4244,1/5/2022,2,Maven Toys Campeche 1,Campeche,Downtown,Dino Egg,Toys,9.99,10.99,10
4245,1/5/2022,1,Maven Toys Campeche 2,Campeche,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,11
4246,1/5/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,10
4247,1/5/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,16
4248,1/5/2022,1,Maven Toys Guanajuato 3,Guanajuato,Residential,Classic Dominoes,Games,7.99,9.99,3
4249,1/5/2022,1,Maven Toys Puebla 1,Puebla,Commercial,Colorbuds,Electronics,6.99,14.99,11
4250,1/5/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Colorbuds,Electronics,6.99,14.99,17
4251,1/5/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,Animal Figures,Toys,9.99,12.99,16
4252,1/5/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Action Figure,Toys,9.99,15.99,21
4253,1/5/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,PlayDoh Can,Art & Crafts,1.99,2.99,6
